date,seasonal_factor,media_activity,competitor_actions,sales
2021-03-01,1.0822983865893656,1.372543910995066,56.71135138743637,24.88387315317391
2021-03-08,1.088545602565321,2.754944383413259,49.35276308520358,48.50527696543684
2021-03-15,1.0935016242685416,3.571196076211756,59.189410262568366,32.4964287028038
2021-03-22,1.0970941817426052,3.241113381019436,48.93751147342896,49.90908466157808
2021-03-29,1.0992708874098054,-2.391209996830687,46.46516725217409,30.64850943954088
2021-04-05,1.1,0.913974988969613,50.169657915695126,37.25839952614866
2021-04-12,1.0992708874098054,1.42695380678127,44.133216345809565,50.86706672054635
2021-04-19,1.0970941817426052,-2.1367376088288803,52.9359926001657,16.4416451066951
2021-04-26,1.0935016242685416,-0.10537138498321932,50.866079058308266,29.733949593880673
2021-05-03,1.088545602565321,1.9234932899540955,54.55438439863157,32.743330434082736
2021-05-10,1.0822983865893656,3.078175715787346,55.60380009426211,38.73143619341107
2021-05-17,1.07485107481711,1.074192348160533,40.313498877682214,57.82208498146673
2021-05-24,1.0663122658240796,1.1973211011578508,48.404048232269425,40.657067968012086
2021-05-31,1.0568064746731156,1.3030277804558572,56.8428802518774,24.778328018610562
2021-06-07,1.0464723172043768,1.5077262087983634,42.10911322301791,52.80075208380439
2021-06-14,1.0354604887042536,-0.6122689046280446,53.72835262733615,20.802747578260355
2021-06-21,1.0239315664287558,1.8464139138302451,54.069458712840536,32.80480344899323
2021-06-28,1.0120536680255323,0.044712795928971726,60.67219332798538,8.275700231386176
2021-07-05,1.0,1.398968638302083,53.288664068465316,31.77073402495293
2021-07-12,0.9879463319744677,3.675433994189232,48.86910182053115,50.17795383055042
2021-07-19,0.9760684335712443,1.5022196941590313,52.35504607263396,32.88069683888563
2021-07-26,0.9645395112957464,0.729873480839697,55.37868734213937,21.3141986402402
2021-08-02,0.9535276827956232,0.7802764167442595,51.9841611174805,29.06616026348897
2021-08-09,0.9431935253268844,-6.342089151812225,38.0159694407411,19.445953272763308
2021-08-16,0.9336877341759205,-2.8488043690966403,46.98148423877849,20.27475788959675
2021-08-23,0.9251489251828899,4.228035838860446,46.229888592110974,56.05356012862722
2021-08-30,0.9177016134106344,-0.10763385894193683,51.99616353604431,22.227599342940696
2021-09-06,0.911454397434679,-0.21509732854515906,53.34535194631368,20.318000727392754
2021-09-13,0.9064983757314585,3.2382622051218313,46.76595784589937,50.527356876001285
2021-09-20,0.9029058182573948,-1.227773330140738,42.682862948097096,36.40645501888951
2021-09-27,0.9007291125901946,0.7565546141815025,35.48700181474646,61.02443608150894
2021-10-04,0.9,1.4424921837349554,51.66042586781915,28.801176380586895
2021-10-11,0.9007291125901946,-1.1147761675381611,45.8673529261277,28.079579730880518
2021-10-18,0.9029058182573948,-1.4673632136259223,51.499781197183765,17.405460567986278
2021-10-25,0.9064983757314585,-0.9261212307111076,51.844184746170235,19.02290063541433
2021-11-01,0.9114543974346789,0.8319561919395114,52.46063357443455,26.626031047706686
2021-11-08,0.9177016134106343,3.3483607702940206,40.29347725759804,63.417628011432534
2021-11-15,0.9251489251828899,0.2769501112297796,50.67687621812537,28.437346060418246
2021-11-22,0.9336877341759204,0.022846179701894034,58.86444040401115,9.531472768676297
2021-11-29,0.9431935253268844,-0.31794953147956323,48.144043933915164,31.528439948036258
2021-12-06,0.9535276827956232,1.737722431407296,52.8940869037079,32.12375599142651
2021-12-13,0.9645395112957464,0.9622626832441783,46.88267599082141,39.63517442548862
2021-12-20,0.9760684335712442,-2.2717982950932187,48.569078362279875,21.075108556594245
2021-12-27,0.9879463319744677,3.441415022441315,54.095689673010924,39.06473900946123
2022-01-03,1.0,4.992552272170555,53.90307589173975,47.59105726505429
2022-01-10,1.0120536680255323,-1.4779532086465557,49.46541913723522,26.275444018021716
2022-01-17,1.0239315664287558,1.1568247291818656,46.59351754608786,42.40943116703681
2022-01-24,1.0354604887042536,1.7691248698584254,45.622374035494566,47.04652906947716
2022-01-31,1.0464723172043768,2.5758640256665584,53.8162725193078,37.49871982307499
2022-02-07,1.0568064746731156,3.360932166452018,59.54923160773926,28.89998459995211
2022-02-14,1.0663122658240796,-1.78484279293703,47.918084068861695,26.80113621250692
2022-02-21,1.07485107481711,-0.08341197970794485,46.7772388572777,38.56160217901471
2022-02-28,1.0822983865893656,3.008673026097034,43.774938387171375,58.86388128520931
2022-03-07,1.088545602565321,1.5958969382758958,56.532599304316676,27.945425629604568
2022-03-14,1.0935016242685416,0.32029382506062093,48.997220510490116,35.69641734102949
2022-03-21,1.0970941817426052,0.31478910830725476,54.24363964609935,26.8780648460901
2022-03-28,1.0992708874098054,1.063564077395943,51.82217032698251,34.39809304680196
2022-04-04,1.1,1.3331878410297577,44.49799571299523,50.69023780695875
2022-04-11,1.0992708874098054,2.9388768393107503,45.32481005791404,57.78648264586973
2022-04-18,1.0970941817426052,1.2194840600518115,48.093947266568776,41.1668345316824
2022-04-25,1.0935016242685416,-3.710598788487965,44.19137160463539,26.565216917969224
2022-05-02,1.088545602565321,0.48299851625760215,51.675468138743895,29.76850721958696
2022-05-09,1.0822983865893656,1.1158378564293718,43.509008389260444,52.08501921688657
2022-05-16,1.07485107481711,-2.2436789328820796,46.92952297375178,27.223070608927852
2022-05-23,1.0663122658240796,0.5723412116561918,41.98588792728717,51.08308797663528
2022-05-30,1.0568064746731156,-2.4197590024800375,47.28376917599947,25.800090813978887
2022-06-06,1.0464723172043768,-0.6045814357402377,47.324269142888184,34.07355636704927
2022-06-13,1.0354604887042536,2.07062176110155,58.70466086716764,23.01864876628571
2022-06-20,1.0239315664287558,1.5181958534025004,53.53243785198119,29.75510928275087
2022-06-27,1.0120536680255323,1.3517632253674325,52.07767916104895,32.58816140913026
2022-07-04,1.0,-0.7835789349878591,57.58235481485994,13.010027794310519
2022-07-11,0.9879463319744677,-1.897028442870695,50.602671770144205,18.991833659667456
2022-07-18,0.9760684335712443,-0.5369084849875035,52.83750473500607,21.418462347952982
2022-07-25,0.9645395112957464,2.2910865542528462,47.5518183549929,43.23142787228765
2022-08-01,0.9535276827956232,0.05351105569321163,54.61490233456811,20.624116482652354
2022-08-08,0.9431935253268844,-0.8879576948226134,55.612774699469526,11.628902318628692
2022-08-15,0.9336877341759205,-2.571914898020148,45.35217562713882,22.888769684834735
2022-08-22,0.9251489251828899,2.8681619126071842,47.10268450867527,48.665148909111196
2022-08-29,0.9177016134106344,2.1397797451425933,49.703621587273105,39.592037610119924
2022-09-05,0.911454397434679,0.2974252277649472,49.07583406691188,29.22304568520462
2022-09-12,0.9064983757314585,0.9118583010382786,44.33752624976673,41.580824360497104
2022-09-19,0.9029058182573948,2.4866191605454206,45.021817094267924,49.33260832869793
2022-09-26,0.9007291125901946,0.5423506690902397,53.543897270694714,21.24472862610391
2022-10-03,0.9,0.1313444390205618,46.531197575149086,35.35146401629989
2022-10-10,0.9007291125901946,0.23431514401110948,49.46350045972207,30.805152825641635
2022-10-17,0.9029058182573948,-2.444504454307305,47.19863743517098,20.45335050330945
2022-10-24,0.9064983757314585,-0.10824323293719929,53.42362562537967,19.46869880588371
2022-10-31,0.9114543974346789,0.8538260305031244,48.81637017981618,34.13725917914605
2022-11-07,0.9177016134106343,-2.2589328281964822,50.143703139088046,15.521796819277185
2022-11-14,0.9251489251828899,-1.078318885209437,46.803890641130366,29.673519779009766
2022-11-21,0.9336877341759204,0.10839442850077051,48.97217646704571,29.88631482950332
2022-11-28,0.9431935253268844,1.526938463226317,47.389174236287474,41.09529746708118
2022-12-05,0.9535276827956232,-1.1460639598168323,46.89744604519881,29.852460310857456
2022-12-12,0.9645395112957464,-5.132795947760436,55.48987165885866,-6.794777125975149
2022-12-19,0.9760684335712442,-0.5060614485520749,44.632925192309365,39.816215505443985
2022-12-26,0.9879463319744677,-0.7441950051991134,45.06328726990432,37.80537930723164
2023-01-02,1.0,-0.49899149047723995,51.5466068340258,22.28267172219171
2023-01-09,1.0120536680255323,-0.10931820070941249,58.104735475927114,13.357045880161687
2023-01-16,1.0239315664287558,-1.9106280507065354,54.91996749974822,11.595582228234017
2023-01-23,1.0354604887042536,2.173068707173877,56.646893471842446,29.210894777014694
2023-01-30,1.0464723172043768,2.2088339240938573,44.41180767352832,54.96013830214076
2023-02-06,1.0568064746731156,-2.277513749241183,49.49064528431647,19.524340657995694
2023-02-13,1.0663122658240796,1.4426320046731813,35.1383063061593,69.55253449539813
2023-02-20,1.07485107481711,-1.9011768971906635,52.04918384446558,18.91690227513471
2023-02-27,1.0822983865893656,1.077113878929195,57.316277527923845,24.74956163803528
2023-03-06,1.088545602565321,1.7403773061245045,51.55571352152958,37.86317859764801
2023-03-13,1.0935016242685416,-0.6726941277838603,51.40622552709879,24.292414527389756
2023-03-20,1.0970941817426052,0.9125003798141941,53.42576106074822,31.368912829177805
2023-03-27,1.0992708874098054,-1.5030437323343246,50.43167930873256,25.16376055613574
2023-04-03,1.1,-2.865214708092416,47.4037319246083,24.052117915684235
2023-04-10,1.0992708874098054,-0.18394780014050638,45.833568361561404,40.400831866786596
2023-04-17,1.0970941817426052,1.2158190112216676,48.57475022681137,41.97266830814242
2023-04-24,1.0935016242685416,1.8776570844157339,52.417997828155514,36.39748742979315
2023-05-01,1.088545602565321,-3.335279660198146,47.343874467035185,20.203148678854138
2023-05-08,1.0822983865893656,-1.7667134056742864,58.74031247236016,5.800176350843402
2023-05-15,1.07485107481711,-0.193494176002181,53.81248955549275,23.57736884751947
2023-05-22,1.0663122658240796,0.7837267068608444,44.2649767411983,45.712774816433296
2023-05-29,1.0568064746731156,-2.048252317209092,52.55715822669912,18.09983119717345
2023-06-05,1.0464723172043768,2.4326782785924554,49.96467723081031,42.902251896092224
2023-06-12,1.0354604887042536,2.66813436025027,46.517779293527845,51.10712719177618
2023-06-19,1.0239315664287558,0.6742673406156995,45.901332892949675,40.577389823654556
2023-06-26,1.0120536680255323,-1.2257200385363733,51.63680267968978,21.946668754532254
2023-07-03,1.0,-4.958796971248397,52.983637175659844,-1.9132294120981785
2023-07-10,0.9879463319744677,2.4506278590157775,53.79803231282789,35.072606245168316
2023-07-17,0.9760684335712443,2.5914654101163883,50.25735821122282,42.48200801158495
2023-07-24,0.9645395112957464,-0.08091466196356296,54.41745497040281,20.268669722926457
2023-07-31,0.9535276827956232,-2.3050453537023863,55.37910283387265,6.47136842653011
2023-08-07,0.9431935253268844,1.877835815321132,49.83999285526118,40.411745316125504
2023-08-14,0.9336877341759205,4.175640432822667,46.98132624935279,55.30466403956087
2023-08-21,0.9251489251828899,-1.2981875177422524,41.24591467882768,38.98215283386895
2023-08-28,0.9177016134106344,0.5856803931697361,52.21818871643674,25.97433991950837
2023-09-04,0.911454397434679,1.20334799019434,50.55716465818709,32.62835544856329
2023-09-11,0.9064983757314585,1.4102919181319162,41.750149444770415,49.312358622288144
2023-09-18,0.9029058182573948,-0.5391475709319028,55.28761109108466,14.614571578055603
2023-09-25,0.9007291125901946,2.0952711520185887,53.16911108029255,29.64597759221529
2023-10-02,0.9,3.4049470036318583,55.01367637550846,34.71824849541094
2023-10-09,0.9007291125901946,1.339362423716958,52.623145231297244,28.067491657977968
2023-10-16,0.9029058182573948,0.7106133063291541,56.55506977606783,15.947222651023706
2023-10-23,0.9064983757314585,-2.2660083879467052,48.909889227026476,17.880500720277784
2023-10-30,0.9114543974346789,3.0462572977678892,50.031521240694374,41.57646173430558
2023-11-06,0.9177016134106343,0.7971211737563698,52.298068507019124,28.340807772136547
2023-11-13,0.9251489251828899,0.5391948461798272,46.98085644203128,36.442855498232284
2023-11-20,0.9336877341759204,-2.9536197659388486,55.57353257363546,-0.4616491105204772
2023-11-27,0.9431935253268844,0.663412873737299,51.15287481969839,28.31643316971722
2023-12-04,0.9535276827956232,3.502014795229169,41.18599441199636,63.7027898623468
2023-12-11,0.9645395112957464,0.015601419720964146,51.35006276842998,27.030147862456243
2023-12-18,0.9760684335712442,3.632089386099783,46.95496521237511,54.03197447040916
2023-12-25,0.9879463319744677,0.3008894099174186,43.683840424705174,44.793464068551835
